Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
22985969,Abel,,Otim,Male,2000-01-06,Uganda,Uganda,+256 7113 490 22,abel_otim47@gmail.com,381 Road Central Lira,Lira,Lira,46503,Busoga University,3.18,None,57,27,4,"DATA201, DS401, PSY101, CYBER301",16,"R, Machine Learning, Java, Deep Learning","Critical Thinking, Problem-solving, Time Management, Leadership, Communication",Artificial Intelligence,"ML Engineer, Data Scientist, Software Engineer, Cybersecurity Analyst","Farming, Photography, Sports, Reading",Auditory,Online,Evening,"NLP, Computer Vision","Machine Learning, Networking",Mobile Development,
22195058,Paul,,Tumusiime,Male,2000-12-02,Uganda,Uganda,+256 7164 382 58,paul_tumusiime48@mail.com,522 Avenue Upper Ibanda,Ibanda,Ibanda,36622,St. Lawrence University,2.58,None,28,93,4,"CYBER301, ML502, DATA201, MATH101",11,"Docker, R","Leadership, Time Management, Teamwork, Problem-solving, Communication","NLP, Machine Learning, Artificial Intelligence",Software Engineer,"Watching films, Farming, Cooking, Sports, Hiking",Kinesthetic,Small group,Evening,"Cybersecurity, Machine Learning",Web Development,"DevOps, Research Methods",
22810190,Jane,,Official,Female,2006-12-28,Uganda,Uganda,+256 7196 756 83,jane.official49@co.ug,436 Plot Upper Gulu,Gulu,Gulu,37737,Nsaka University,3.58,3.65,34,1,6,"DATA201, CS201, BIO202, ECON101, EE301, DS401",16,"Cybersecurity, Machine Learning, Git, TensorFlow, AWS, Pandas","Communication, Teamwork, Leadership, Time Management","NLP, Artificial Intelligence","Cybersecurity Analyst, Data Scientist, Software Engineer","Sports, Cooking, Gaming, Reading, Football, Dancing",Kinesthetic,Online,Afternoon,"NLP, None, Machine Learning",Algorithms,"Research Methods, Statistics, DevOps",
22548763,Joyce,,Tumusiime,Female,1999-04-05,Uganda,Uganda,+256 7858 969 91,joyce_tumusiime50@co.ug,144 Road  Mukono,Mukono,Mukono,20617,Busoga University,2.74,None,22,61,4,"AI501, PSY101, BIO202, DATA201",10,"PyTorch, JavaScript","Communication, Critical Thinking, Problem-solving, Leadership",Cybersecurity,ML Engineer,"Watching films, Reading, Dancing",Visual,Online,Late night,"Data Science, Machine Learning, Cybersecurity, None, NLP",Databases,"Security, Statistics",
22343819,Joyce,,Odoch,Female,2000-02-20,Uganda,Uganda,+256 7156 052 73,joyce_odoch51@outlook.com,39 Street  Gulu,Gulu,Gulu,23170,All Saints University,2.48,3.49,35,36,4,"CYBER301, ECON101, PSY101, MATH101",20,"SQL, JavaScript, PyTorch, C++, Deep Learning, Pandas, Machine Learning, R","Teamwork, Critical Thinking, Time Management",Artificial Intelligence,"ML Engineer, Software Engineer, Data Scientist, AI Researcher","Watching films, Football, Cooking",Reading/Writing,Online,Late night,"NLP, Data Science","Databases, Machine Learning, Networking","Statistics, Mobile Development, Linear Algebra",
22109164,Ronald,Jackline,Joseph,Male,2002-11-25,Uganda,Uganda,+256 7264 636 42,ronaldjoseph52@yahoo.com,387 Plot  Ndejje,Ndejje,Luwero,35097,Bishop Stuart University,2.86,None,37,0,4,"EE301, ECON101, CS101, PSY101",20,"Git, SQL, Pandas, C++","Problem-solving, Critical Thinking, Time Management, Leadership, Communication","Artificial Intelligence, Data Science, Cybersecurity","Data Scientist, Software Engineer, Cybersecurity Analyst, AI Researcher",Reading,Visual,One-on-one,Afternoon,"Cybersecurity, Machine Learning, NLP, Data Science","Databases, Data Structures, Software Engineering","DevOps, Linear Algebra",
22248592,Ivan,Richard,Kasozi,Male,2004-11-09,Uganda,Uganda,+256 7999 677 22,ivan.kasozi53@mail.com,189 Road  Mbale,Mbale,Mbale,38383,Makerere University Business School,2.79,2.34,124,27,4,"AI501, ML502, BIO202, CYBER301",10,"PyTorch, Pandas, Git, Cybersecurity, JavaScript, Python, R, Machine Learning","Leadership, Communication, Problem-solving, Critical Thinking, Time Management","NLP, Machine Learning, None",Software Engineer,"Sports, Music, Cooking, Hiking",Reading/Writing,Small group,Evening,Data Science,Data Structures,"Statistics, Mobile Development, Linear Algebra",
22745699,Stella,Patience,Ssebagala,Female,2004-01-14,Uganda,Uganda,+256 7191 190 44,stella.ssebagala54@co.ug,678 Avenue Central Lira,Lira,Lira,93638,Islamic University in Uganda,3.29,None,114,0,5,"ECON101, DS401, CS101, MATH101, CS201",22,"Git, PyTorch, Machine Learning, Machine Learning, Docker, Java, TensorFlow","Problem-solving, Leadership, Communication, Critical Thinking",NLP,"Cybersecurity Analyst, AI Researcher","Hiking, Gaming, Cooking",Visual,Alone,Late night,"NLP, Computer Vision","Programming, Networking, Databases","Cloud Computing, Mobile Development, Security",
22220045,Juliet,,Ochieng,Female,2005-10-16,Uganda,Uganda,+256 7537 850 70,juliet_ochieng55@mail.com,352 Street  Kampala,Kampala,Kampala,87025,Mountains of the Moon University,2.58,None,81,96,5,"CS201, CYBER301, ML502, AI501, MATH101",15,"Pandas, Machine Learning, R, SQL, Machine Learning, C++, TensorFlow, Cybersecurity","Critical Thinking, Leadership","None, Artificial Intelligence, Machine Learning","Data Scientist, ML Engineer","Hiking, Reading, Sports, Watching films, Photography, Cooking",Kinesthetic,Online,Morning,"AI, Cybersecurity, None, Data Science",Web Development,Security,
22773436,Richard,,Mukasa,Male,1999-04-20,Uganda,Uganda,+256 7951 822 65,richard.mukasa56@gmail.com,574 Street  Kabale,Kabale,Kabale,64532,Makerere University,2.55,3.58,122,1,5,"CS101, DATA201, ML502, ECON101, MATH101",11,"R, Machine Learning, Git, Docker","Problem-solving, Teamwork, Leadership, Time Management, Communication","Cybersecurity, NLP, Computer Vision, Data Science","Software Engineer, AI Researcher",Gaming,Auditory,Online,Late night,"None, Computer Vision","Software Engineering, Networking, Databases, Programming",Linear Algebra,
22210389,Frank,,Odongo,Male,2004-09-10,Uganda,Uganda,+256 7708 919 83,frank_odongo57@mail.com,315 Road Central Kampala,Kampala,Kampala,84591,ISBAT University,2.95,None,29,96,4,"PHYS101, AI501, CYBER301, CS101",21,"R, Machine Learning, AWS, Pandas, Cybersecurity, Python","Communication, Critical Thinking, Problem-solving, Time Management, Leadership, Teamwork",Machine Learning,Software Engineer,"Hiking, Photography, Music, Reading, Farming, Sports",Kinesthetic,Small group,Evening,"Computer Vision, Cybersecurity",Networking,"Security, Cloud Computing",
22265859,David,,Moses,Male,2004-12-01,Uganda,Uganda,+256 7047 025 06,david.moses58@mail.com,830 Street  Iganga,Iganga,Iganga,56390,Mbarara University of Science and Technology,3.3,None,30,109,5,"ML502, AI501, ECON101, MATH101, CYBER301",15,"Machine Learning, TensorFlow, Java, AWS","Time Management, Critical Thinking, Problem-solving, Communication, Leadership, Teamwork",Computer Vision,Cybersecurity Analyst,"Hiking, Watching films",Kinesthetic,Small group,Afternoon,"AI, Machine Learning, None","Networking, Web Development",Cloud Computing,
22386710,Kenneth,,Opiyo,Male,2001-10-24,Uganda,Uganda,+256 7187 628 60,kenneth.opiyo59@yahoo.com,173 Avenue Central Ndejje,Ndejje,Luwero,98657,Kampala University,3.65,None,15,79,5,"AI501, DS401, BIO202, PSY101, ML502",20,"TensorFlow, C++, Pandas","Communication, Leadership, Time Management","Computer Vision, Artificial Intelligence","AI Researcher, ML Engineer","Farming, Music, Gaming, Photography, Dancing",Kinesthetic,Small group,Afternoon,Data Science,"Data Structures, Algorithms, Databases, Networking","DevOps, Mobile Development, Statistics",
22225848,Pamela,Michael,Lubega,Female,2002-06-28,Uganda,Uganda,+256 7723 284 15,pamelalubega60@gmail.com,790 Road Lower Kasese,Kasese,Kasese,52882,Kyambogo University,2.28,3.31,72,12,5,"DATA201, ML502, MATH101, BIO202, DS401",21,"Git, Machine Learning, Machine Learning, Docker","Leadership, Problem-solving, Communication, Critical Thinking, Time Management",Artificial Intelligence,"Data Scientist, ML Engineer, AI Researcher",Farming,Kinesthetic,Online,Late night,"NLP, Computer Vision, None, Data Science",Algorithms,Cloud Computing,
22472763,Nathan,,Otieno,Male,2004-05-18,Uganda,Uganda,+256 7507 366 78,nathan_otieno61@gmail.com,962 Street  Kampala,Kampala,Wakiso,86368,Kyambogo University,3.25,3.83,69,26,3,"ML502, MATH101, CYBER301",13,"C++, AWS, JavaScript, PyTorch, Cybersecurity","Teamwork, Critical Thinking, Leadership","Data Science, None",Data Scientist,Farming,Reading/Writing,Alone,Afternoon,"AI, Cybersecurity, None, Computer Vision","Data Structures, Web Development, Algorithms",DevOps,
22414484,Pamela,Julius,Laker,Female,2005-07-24,Uganda,Uganda,+256 7456 092 76,pamela_laker62@outlook.com,181 Avenue Upper Nkozi,Nkozi,Mpigi,35570,Uganda Pentecostal University,2.52,2.28,30,80,3,"DS401, BIO202, CYBER301",22,"TensorFlow, Docker, JavaScript, Deep Learning, Python","Communication, Leadership","Machine Learning, NLP, Data Science, Cybersecurity","Data Scientist, Software Engineer","Gaming, Cooking, Music",Kinesthetic,Alone,Evening,"Computer Vision, Cybersecurity, NLP, None, AI","Machine Learning, Networking, Algorithms, Data Structures",Linear Algebra,
22274838,Michael,Faith,Nalwadda,Male,2002-04-15,Uganda,Uganda,+256 7141 685 75,michael.nalwadda63@mail.com,736 Street Upper Hoima,Hoima,Hoima,52066,Muni University,2.58,2.72,56,44,6,"DATA201, ML502, EE301, AI501, CYBER301, PSY101",22,"Cybersecurity, JavaScript, Pandas","Time Management, Leadership","Computer Vision, Artificial Intelligence","AI Researcher, Cybersecurity Analyst, Software Engineer, ML Engineer","Reading, Hiking",Visual,Small group,Evening,Computer Vision,"Machine Learning, Databases",Statistics,
22991804,Florence,William,Komakech,Female,2003-12-04,Uganda,Uganda,+256 7063 123 92,florencekomakech64@outlook.com,258 Road Central Njeru,Njeru,Buikwe,46701,King Ceasor University,2.85,None,61,60,3,"DATA201, PHYS101, ECON101",20,"Python, Git, SQL, Machine Learning, AWS","Problem-solving, Leadership, Time Management, Communication, Critical Thinking","Cybersecurity, NLP, None","AI Researcher, Data Scientist, Cybersecurity Analyst","Hiking, Reading, Cooking, Dancing, Photography",Visual,Small group,Evening,"Machine Learning, Data Science, Computer Vision, AI",Data Structures,Mobile Development,
22220332,Alice,Faith,Lubega,Female,1999-03-24,Uganda,Uganda,+256 7247 927 22,alicelubega65@yahoo.com,876 Street Upper Entebbe,Entebbe,Wakiso,19589,Soroti University,3.47,None,55,77,5,"ECON101, DS401, PHYS101, CYBER301, ML502",18,"AWS, Pandas, JavaScript, C++, PyTorch, Machine Learning, TensorFlow","Time Management, Leadership, Communication, Teamwork","Artificial Intelligence, None, Machine Learning","Data Scientist, AI Researcher, Cybersecurity Analyst","Photography, Watching films, Sports",Visual,Small group,Afternoon,Data Science,Machine Learning,Security,
22463540,Peace,,Ssentongo,Female,2001-02-12,Uganda,Uganda,+256 7521 106 67,peace_ssentongo66@mail.com,774 Plot Upper Fort Portal,Fort Portal,Kabarole,50895,Nkumba University,3.99,None,122,77,5,"DATA201, BIO202, EE301, PHYS101, PSY101",18,"Python, PyTorch","Critical Thinking, Time Management","Data Science, None","AI Researcher, Software Engineer, Data Scientist",Cooking,Reading/Writing,Small group,Morning,"AI, None",Programming,"DevOps, Security, Statistics",
22769346,Brian,Lawrence,Kato,Male,1998-07-17,Uganda,Uganda,+256 7631 998 31,briankato67@gmail.com,465 Plot  Njeru,Njeru,Buikwe,30940,African Rural University,2.3,3.67,55,60,6,"DATA201, PHYS101, BIO202, DS401, ECON101, MATH101",11,"Pandas, Java, Machine Learning, Python","Critical Thinking, Teamwork","Artificial Intelligence, None, Computer Vision","Cybersecurity Analyst, ML Engineer, AI Researcher, Data Scientist","Photography, Sports",Kinesthetic,Online,Morning,"Cybersecurity, NLP, None, Machine Learning","Software Engineering, Programming, Databases","Mobile Development, DevOps",
22288053,Francis,,Odongo,Male,2006-02-15,Uganda,Uganda,+256 7949 620 57,francis.odongo68@outlook.com,239 Street Upper Kasese,Kasese,Kasese,80070,Makerere University,3.05,None,93,85,4,"DS401, PHYS101, DATA201, PSY101",12,"C++, Machine Learning, Machine Learning, Java","Leadership, Problem-solving, Teamwork","Cybersecurity, Machine Learning, Data Science","AI Researcher, Software Engineer","Farming, Music, Dancing, Photography, Cooking",Visual,One-on-one,Late night,"AI, None, Data Science, NLP, Computer Vision","Web Development, Data Structures, Programming, Software Engineering",Security,
22389320,Ivan,Susan,Aol,Male,2000-01-22,Uganda,Uganda,+256 7179 951 38,ivan.aol69@yahoo.com,376 Avenue Lower Lira,Lira,Lira,77552,Nkumba University,3.67,3.1,58,32,6,"ECON101, CYBER301, AI501, PHYS101, DS401, BIO202",19,"Cybersecurity, AWS, Python, Deep Learning, Docker","Time Management, Communication, Teamwork, Leadership, Problem-solving, Critical Thinking",Cybersecurity,"AI Researcher, Software Engineer, Data Scientist","Music, Dancing",Reading/Writing,One-on-one,Evening,NLP,"Algorithms, Programming, Networking, Software Engineering","Statistics, Cloud Computing, Linear Algebra",
22268645,David,Betty,Tumusiime,Male,2005-09-22,Uganda,Uganda,+256 7466 967 24,david.tumusiime70@outlook.com,112 Street Lower Lugazi,Lugazi,Buikwe,23991,Uganda Management Institute,3.03,2.69,73,109,6,"BIO202, ECON101, CS201, PHYS101, ML502, CYBER301",11,"Deep Learning, TensorFlow, Cybersecurity, SQL, Docker, Machine Learning","Communication, Critical Thinking","Cybersecurity, NLP",ML Engineer,"Cooking, Hiking, Photography, Farming, Dancing",Auditory,One-on-one,Evening,"Computer Vision, AI","Programming, Databases","DevOps, Linear Algebra",
22490894,Michael,,Otieno,Male,2001-09-23,Uganda,Uganda,+256 7774 805 85,michael_otieno71@gmail.com,659 Avenue Upper Soroti,Soroti,Soroti,39374,Uganda Martyrs University,2.4,2.41,57,28,5,"CS101, CYBER301, DS401, AI501, CS201",16,"Pandas, AWS, Python, Cybersecurity","Communication, Teamwork, Time Management, Critical Thinking",Computer Vision,"ML Engineer, Data Scientist, Cybersecurity Analyst, AI Researcher","Watching films, Farming, Hiking, Sports, Music",Auditory,Alone,Morning,Computer Vision,Algorithms,"Research Methods, Security, Mobile Development",
22734523,Sylvia,Margaret,Nabunya,Female,2005-09-27,Uganda,Uganda,+256 7920 862 97,sylvia_nabunya72@co.ug,522 Plot Central Gulu,Gulu,Gulu,17298,Makerere University,2.82,2.96,42,75,5,"DS401, AI501, ECON101, PSY101, MATH101",11,"Cybersecurity, Deep Learning, Git, AWS, JavaScript","Leadership, Communication","Cybersecurity, Data Science","Software Engineer, Data Scientist, AI Researcher","Football, Dancing, Farming",Kinesthetic,Small group,Afternoon,"AI, Cybersecurity","Algorithms, Web Development, Data Structures",Security,
22310924,Dorothy,Beatrice,Otieno,Female,1998-11-28,Uganda,Uganda,+256 7758 436 13,dorothyotieno73@gmail.com,612 Avenue Upper Fort Portal,Fort Portal,Kabarole,91737,Nkumba University,3.72,3.55,124,2,3,"PHYS101, CYBER301, EE301",22,"Pandas, PyTorch, Python, AWS, Machine Learning","Teamwork, Critical Thinking",Data Science,"Cybersecurity Analyst, Data Scientist",Sports,Auditory,One-on-one,Late night,"Cybersecurity, Computer Vision, NLP","Software Engineering, Databases, Networking, Algorithms",DevOps,
22427252,Mercy,,Odongo,Female,1999-05-21,Uganda,Uganda,+256 7822 683 97,mercyodongo74@outlook.com,54 Avenue Lower Kabale,Kabale,Kabale,28531,Lira University,2.91,3.29,74,52,3,"DS401, BIO202, CS201",19,"TensorFlow, C++, Python, PyTorch","Teamwork, Time Management, Communication, Leadership, Problem-solving",NLP,ML Engineer,"Gaming, Photography, Sports, Reading",Reading/Writing,Online,Late night,"NLP, Machine Learning, Cybersecurity, None","Programming, Databases, Machine Learning",DevOps,
22565159,Phillip,Prossy,Opiyo,Male,2004-07-20,Uganda,Uganda,+256 7451 265 88,phillip_opiyo75@yahoo.com,161 Avenue Upper Lira,Lira,Lira,35297,Great Lakes Regional University,3.4,2.23,19,90,4,"ML502, PHYS101, AI501, ECON101",10,"Java, Deep Learning","Communication, Teamwork","Data Science, Artificial Intelligence, NLP",Cybersecurity Analyst,"Reading, Cooking, Hiking, Photography, Farming, Gaming",Reading/Writing,Online,Evening,"Computer Vision, Cybersecurity, AI, Data Science, Machine Learning","Algorithms, Networking","Research Methods, Linear Algebra, Mobile Development",
22342078,Maria,Stephen,Nalwadda,Female,2006-07-17,Uganda,Uganda,+256 7930 455 70,maria.nalwadda76@yahoo.com,606 Avenue Upper Soroti,Soroti,Soroti,89305,Kabale University,3.16,3.91,39,35,6,"ML502, CYBER301, PSY101, DS401, BIO202, EE301",21,"TensorFlow, Cybersecurity, PyTorch","Critical Thinking, Teamwork, Problem-solving, Leadership","Data Science, Cybersecurity, Computer Vision, None","Software Engineer, ML Engineer, Cybersecurity Analyst, AI Researcher",Reading,Reading/Writing,Small group,Afternoon,Machine Learning,"Machine Learning, Web Development, Data Structures","Research Methods, Linear Algebra, Mobile Development",
22221459,Josephine,George,Obita,Female,2002-09-12,Uganda,Uganda,+256 7683 076 58,josephine_obita77@gmail.com,435 Avenue  Kabale,Kabale,Kabale,40256,Muni University,3.82,2.15,110,27,4,"EE301, ECON101, AI501, CS101",19,"PyTorch, Java, Cybersecurity, Docker, JavaScript, Python, C++, Machine Learning","Communication, Critical Thinking, Problem-solving",NLP,ML Engineer,"Sports, Cooking",Kinesthetic,Online,Afternoon,"Data Science, Cybersecurity, AI","Data Structures, Machine Learning, Web Development, Databases","DevOps, Mobile Development",
22878634,Ronald,Juliet,Wandera,Male,2005-08-10,Uganda,Uganda,+256 7177 315 42,ronaldwandera78@gmail.com,135 Avenue Central Ibanda,Ibanda,Ibanda,64666,Nsaka University,3.57,3.72,78,33,4,"ECON101, EE301, MATH101, DS401",17,"SQL, R","Problem-solving, Communication, Leadership","NLP, Artificial Intelligence",ML Engineer,"Music, Reading, Gaming, Sports, Dancing",Auditory,Small group,Afternoon,"NLP, Computer Vision, Data Science, Cybersecurity","Programming, Data Structures",Security,
22368801,Lawrence,Joseph,Bae,Male,2003-08-23,Uganda,Uganda,+256 7754 746 09,lawrence.bae79@mail.com,526 Road Lower Nkozi,Nkozi,Mpigi,29973,Ankole Western University,2.59,2.71,88,2,3,"PHYS101, CYBER301, ECON101",13,"Machine Learning, Deep Learning, Docker, Python","Communication, Leadership, Time Management, Critical Thinking, Problem-solving, Teamwork","Cybersecurity, Computer Vision","AI Researcher, Software Engineer, Cybersecurity Analyst","Farming, Gaming, Music, Sports, Photography",Visual,Alone,Evening,"Machine Learning, Cybersecurity, NLP, AI, Computer Vision","Algorithms, Software Engineering",Cloud Computing,
