Registration Number,First Name,Middle Name,Last Name,Gender,Date of Birth,Nationality,Country of Residence,Phone Number,Email Address,Home Address,City,State,Zip Code,University,Current GPA / CGPA,Previous GPA (historic tracking),Credits Completed,Credits Remaining,Courses Enrolled Per Semester,Course Codes,Course Units,Technical Skills,Soft Skills,Research Interests,Professional Interests,Hobbies,Preferred Learning Style,Study Partners Preferences,Preferred Study Hours,CS and Data Science Interests,Strong Computing Fields,Weak Computing Fields,Degree Program
22409264,Faith,Julius,Acan,Female,1998-06-14,Uganda,Uganda,+256 7267 330 21,faith.acan394@co.ug,565 Road Lower Busitema,Busitema,Busia,45878,Uganda Christian University,3.87,3.67,51,9,5,"PSY101, DS401, BIO202, CS201, ML502",12,"SQL, PyTorch, Docker","Teamwork, Problem-solving, Time Management, Critical Thinking, Communication","Machine Learning, Data Science, NLP, None","AI Researcher, Data Scientist","Cooking, Sports, Football",Auditory,Online,Afternoon,"AI, NLP, Computer Vision","Data Structures, Networking","Research Methods, Linear Algebra",Diploma of Business Administration (School of Business and Administration)
22437217,Jesca,,Ssentongo,Female,2005-04-21,Uganda,Uganda,+256 7516 830 40,jesca.ssentongo143@mail.com,733 Avenue Upper Masaka,Masaka,Masaka,59856,Uganda Christian University,2.84,3.07,47,108,5,"CYBER301, ML502, AI501, DS401, ECON101",16,"Docker, Git, Cybersecurity, TensorFlow, SQL, Pandas, Python, Java","Critical Thinking, Communication, Problem-solving","Artificial Intelligence, Machine Learning, Computer Vision","Software Engineer, Cybersecurity Analyst, ML Engineer",Cooking,Visual,Online,Morning,"Data Science, Computer Vision, Machine Learning","Networking, Data Structures","Research Methods, Cloud Computing",Diploma of Business Administration (School of Business and Administration)
22976325,Eric,Michael,Asiimwe,Male,2003-02-18,Uganda,Uganda,+256 7817 444 66,eric.asiimwe94@mail.com,636 Avenue Central Ibanda,Ibanda,Ibanda,41292,Uganda Christian University,3.9,,59,59,4,"PSY101, CS201, CS101, BIO202",20,"Git, Pandas, Python, JavaScript, Java","Teamwork, Critical Thinking, Time Management, Communication, Problem-solving",Artificial Intelligence,"Cybersecurity Analyst, Data Scientist, AI Researcher",Watching films,Visual,Small group,Evening,"Cybersecurity, Computer Vision, NLP","Algorithms, Data Structures","Research Methods, Mobile Development, Linear Algebra",Diploma of Business Administration (School of Business and Administration)
22425783,Rachel,Richard,Oryem,Female,1998-05-28,Uganda,Uganda,+256 7104 077 01,rachel.oryem467@gmail.com,763 Street Central Kampala,Kampala,Wakiso,60760,Uganda Christian University,2.46,2.18,117,9,4,"ECON101, PHYS101, CYBER301, BIO202",13,"Machine Learning, Docker, Git","Time Management, Teamwork","Cybersecurity, Computer Vision",AI Researcher,Cooking,Visual,Online,Evening,"AI, Data Science, None, NLP, Computer Vision","Software Engineering, Databases, Machine Learning, Networking",Mobile Development,Diploma of Business Administration (School of Business and Administration)
22614668,Maria,John,Akena,Female,2003-08-18,Uganda,Uganda,+256 7742 956 31,mariaakena593@co.ug,113 Plot Upper Hoima,Hoima,Hoima,83295,Uganda Christian University,2.65,3.7,112,81,5,"EE301, PSY101, CS201, ECON101, DS401",21,"Git, C++, Pandas","Leadership, Communication, Problem-solving, Time Management","NLP, Machine Learning, None","Cybersecurity Analyst, AI Researcher, ML Engineer, Data Scientist","Hiking, Music, Watching films, Farming, Sports",Kinesthetic,One-on-one,Afternoon,"Data Science, Cybersecurity, Machine Learning, AI","Networking, Web Development",Cloud Computing,Diploma of Business Administration (School of Business and Administration)
22224710,Sharon,,Ojara,Female,2003-09-02,Uganda,Uganda,+256 7723 889 21,sharon_ojara164@mail.com,158 Plot Upper Entebbe,Entebbe,Wakiso,52829,Uganda Christian University,3.5,2.56,29,48,4,"EE301, PSY101, PHYS101, CS201",10,"C++, Pandas, Python, Java, Deep Learning, SQL, Machine Learning, AWS","Problem-solving, Leadership, Teamwork, Communication, Critical Thinking, Time Management",Data Science,"Software Engineer, ML Engineer","Music, Dancing, Reading, Football, Cooking, Sports",Kinesthetic,Alone,Late night,"None, Data Science","Programming, Data Structures","Mobile Development, DevOps",Diploma of Business Administration (School of Business and Administration)
22683147,Sharon,,Acan,Female,2002-02-07,Uganda,Uganda,+256 7198 469 24,sharon_acan477@mail.com,357 Avenue  Ndejje,Ndejje,Luwero,26813,Uganda Christian University,3.51,,68,88,3,"DS401, MATH101, PSY101",11,"Machine Learning, Pandas, JavaScript, Cybersecurity, SQL","Teamwork, Communication, Time Management","NLP, Cybersecurity, None","Cybersecurity Analyst, ML Engineer, Software Engineer, Data Scientist","Dancing, Music, Cooking, Sports",Visual,Alone,Late night,"Machine Learning, AI, Data Science, Computer Vision, Cybersecurity","Networking, Algorithms, Web Development, Software Engineering","Security, Research Methods",Diploma of Business Administration (School of Business and Administration)
22109239,Thomas,Isaac,Amony,Male,2000-01-21,Uganda,Uganda,+256 7889 568 54,thomas_amony207@co.ug,458 Avenue Upper Lira,Lira,Lira,11774,Uganda Christian University,3.55,3.39,64,23,6,"PHYS101, DATA201, CS101, EE301, ML502, BIO202",12,"AWS, SQL","Leadership, Problem-solving, Communication","Computer Vision, None, Machine Learning","Software Engineer, AI Researcher","Cooking, Reading, Sports, Football",Visual,One-on-one,Late night,"AI, NLP","Algorithms, Databases, Software Engineering",Research Methods,Bachelor of Business Administration (School of Business and Administration)
22881901,Patience,,Otim,Female,2002-03-24,Uganda,Uganda,+256 7510 392 39,patience_otim779@yahoo.com,868 Avenue Central Budaka,Budaka,Budaka,96628,Uganda Christian University,3.41,2.23,63,37,4,"BIO202, ECON101, MATH101, AI501",14,"Pandas, SQL, Deep Learning, Cybersecurity, TensorFlow, R, Java","Leadership, Time Management, Problem-solving","Machine Learning, None","Cybersecurity Analyst, ML Engineer, AI Researcher, Software Engineer","Photography, Gaming, Cooking",Auditory,One-on-one,Afternoon,"AI, Machine Learning","Networking, Data Structures, Web Development","Security, Statistics, Linear Algebra",Bachelor of Business Administration (School of Business and Administration)
22871159,Isaac,Andrew,Aciro,Male,2003-09-28,Uganda,Uganda,+256 7771 283 57,isaacaciro570@gmail.com,279 Avenue Lower Kisoro,Kisoro,Kisoro,96202,Uganda Christian University,3.6,3.16,93,78,6,"CS201, DATA201, BIO202, PHYS101, PSY101, CS101",11,"Machine Learning, Java","Problem-solving, Critical Thinking, Time Management","Computer Vision, None, Artificial Intelligence, Data Science","Cybersecurity Analyst, AI Researcher","Reading, Farming, Football, Dancing, Hiking, Watching films",Visual,Alone,Morning,Data Science,Algorithms,DevOps,Bachelor of Business Administration (School of Business and Administration)
22281117,Joseph,Stephen,Laker,Male,2005-04-16,Uganda,Uganda,+256 7149 223 79,joseph_laker929@yahoo.com,839 Avenue  Hoima,Hoima,Hoima,17255,Uganda Christian University,2.97,2.51,32,0,4,"CYBER301, CS101, EE301, DS401",20,"C++, SQL","Teamwork, Communication, Leadership, Problem-solving, Critical Thinking","Artificial Intelligence, Cybersecurity, Computer Vision","AI Researcher, Data Scientist, Cybersecurity Analyst, ML Engineer","Reading, Farming, Sports",Kinesthetic,One-on-one,Late night,"NLP, AI, Computer Vision","Machine Learning, Networking, Databases",Statistics,Bachelor of Business Administration (School of Business and Administration)
22434796,Helen,,Ssebagala,Female,1998-09-19,Uganda,Uganda,+256 7872 708 04,helen_ssebagala748@outlook.com,851 Avenue Central Mukono,Mukono,Mukono,66255,Uganda Christian University,2.51,2.38,89,86,5,"AI501, ML502, CS201, BIO202, EE301",12,"JavaScript, Machine Learning, Docker, SQL, Java, Pandas, C++","Teamwork, Leadership","Computer Vision, Cybersecurity, Artificial Intelligence","Cybersecurity Analyst, Data Scientist, AI Researcher","Sports, Watching films, Farming, Photography",Reading/Writing,Online,Evening,"AI, None, Data Science, Machine Learning",Algorithms,"Security, Mobile Development",Bachelor of Business Administration (School of Business and Administration)
22544657,Solomon,Robert,Oloya,Male,2006-12-20,Uganda,Uganda,+256 7975 649 11,solomonoloya334@mail.com,684 Road Lower Mbale,Mbale,Mbale,75809,Uganda Christian University,2.3,3.66,96,106,3,"ML502, AI501, PSY101",12,"Machine Learning, Deep Learning, JavaScript, Docker, C++, PyTorch, TensorFlow","Time Management, Communication","Data Science, None","Data Scientist, ML Engineer, Cybersecurity Analyst","Cooking, Music, Football, Gaming",Auditory,Online,Morning,"Machine Learning, Data Science, Cybersecurity, Computer Vision, None","Algorithms, Web Development, Data Structures",Security,Bachelor of Business Administration (School of Business and Administration)
22723482,Christopher,Justine,Oryem,Male,2001-03-12,Uganda,Uganda,+256 7822 623 48,christopher_oryem759@yahoo.com,49 Road Lower Kampala,Kampala,Wakiso,75314,Uganda Christian University,3.59,,86,21,3,"BIO202, DATA201, CS201",16,"Machine Learning, AWS","Teamwork, Time Management, Critical Thinking, Problem-solving, Communication, Leadership",Cybersecurity,"Software Engineer, Cybersecurity Analyst","Photography, Watching films",Auditory,One-on-one,Late night,NLP,"Data Structures, Networking, Web Development, Algorithms","Linear Algebra, Statistics",Bachelor of Business Administration (School of Business and Administration)
22270043,Martha,,Aceng,Female,1999-11-21,Uganda,Uganda,+256 7467 536 12,marthaaceng728@gmail.com,533 Avenue Central Gulu,Gulu,Gulu,48081,Uganda Christian University,2.93,3.5,34,20,3,"DS401, AI501, ML502",12,"Pandas, Machine Learning, SQL, Machine Learning, C++, Java","Problem-solving, Leadership, Time Management",Data Science,"Cybersecurity Analyst, Data Scientist","Football, Hiking",Kinesthetic,Small group,Evening,"Cybersecurity, Computer Vision","Machine Learning, Databases, Software Engineering",Research Methods,Bachelor of Business Administration (School of Business and Administration)
22651418,Harriet,Francis,Moses,Female,2005-10-05,Uganda,Uganda,+256 7200 502 62,harriet_moses430@yahoo.com,780 Road Upper Entebbe,Entebbe,Wakiso,86858,Uganda Christian University,3.34,3.21,87,92,5,"BIO202, MATH101, DS401, PHYS101, AI501",10,"R, Java, TensorFlow, Deep Learning, Pandas, Python, SQL, JavaScript","Teamwork, Time Management, Leadership, Problem-solving, Critical Thinking","Computer Vision, None","Cybersecurity Analyst, AI Researcher","Cooking, Photography, Sports, Watching films, Football, Dancing",Reading/Writing,Online,Late night,"None, Machine Learning, NLP, Cybersecurity","Machine Learning, Databases","DevOps, Linear Algebra, Mobile Development",Bachelor of Business Administration (School of Business and Administration)
22269967,Grace,David,Ojara,Female,2004-05-13,Uganda,Uganda,+256 7134 001 27,graceojara547@outlook.com,50 Avenue Lower Kampala,Kampala,Kampala,64139,Uganda Christian University,3.67,3.35,124,36,4,"MATH101, PSY101, CS201, ECON101",16,"AWS, TensorFlow, R, PyTorch, Docker","Teamwork, Problem-solving, Time Management","NLP, Cybersecurity, None, Data Science","AI Researcher, Cybersecurity Analyst, ML Engineer, Software Engineer","Reading, Football",Reading/Writing,Alone,Late night,"Machine Learning, AI","Networking, Algorithms, Software Engineering, Web Development",Statistics,Bachelor of Business Administration (School of Business and Administration)
22402422,Rachel,John,Omondi,Female,2005-04-13,Uganda,Uganda,+256 7518 096 76,rachel_omondi147@yahoo.com,955 Road Central Kasese,Kasese,Kasese,78770,Uganda Christian University,3.1,,20,48,5,"DATA201, ML502, ECON101, PSY101, PHYS101",12,"Deep Learning, Pandas, C++, SQL, JavaScript, Cybersecurity, Machine Learning","Communication, Time Management, Critical Thinking, Teamwork, Problem-solving","Data Science, None, NLP, Machine Learning","AI Researcher, Software Engineer","Photography, Farming",Kinesthetic,One-on-one,Late night,"NLP, Computer Vision, Cybersecurity","Machine Learning, Software Engineering",DevOps,Bachelor of Business Administration (School of Business and Administration)
22948457,Peace,Catherine,Nabunya,Female,2001-12-13,Uganda,Uganda,+256 7414 605 20,peace_nabunya351@mail.com,546 Plot Lower Kasese,Kasese,Kasese,66568,Uganda Christian University,3.25,3.18,114,88,4,"ECON101, BIO202, CS101, DS401",14,"Python, PyTorch, Machine Learning, R, Machine Learning","Communication, Critical Thinking, Time Management, Teamwork, Problem-solving",NLP,"AI Researcher, ML Engineer, Cybersecurity Analyst, Data Scientist","Dancing, Photography",Auditory,Alone,Late night,"NLP, Data Science, AI, Machine Learning, Computer Vision","Web Development, Programming, Machine Learning, Data Structures","Linear Algebra, Cloud Computing, DevOps",Bachelor of Business Administration (School of Business and Administration)
22664236,Godfrey,Rose,Mugisha,Male,2003-04-24,Uganda,Uganda,+256 7502 362 15,godfrey.mugisha502@outlook.com,419 Road Upper Lira,Lira,Lira,93770,Uganda Christian University,3.27,,99,55,5,"PSY101, MATH101, ECON101, CS101, EE301",17,"Python, Deep Learning, C++, TensorFlow","Problem-solving, Teamwork, Time Management, Critical Thinking, Leadership, Communication","None, Cybersecurity","AI Researcher, ML Engineer, Software Engineer, Data Scientist","Photography, Watching films, Reading, Farming",Reading/Writing,Small group,Evening,,"Algorithms, Software Engineering, Machine Learning",Linear Algebra,Bachelor of Business Administration (School of Business and Administration)
22432466,Godfrey,,Adong,Male,2002-02-20,Uganda,Uganda,+256 7085 488 64,godfreyadong335@outlook.com,396 Avenue Lower Busitema,Busitema,Busia,13503,Uganda Christian University,2.43,,49,91,3,"DATA201, DS401, CS201",13,"R, Cybersecurity, SQL, AWS","Problem-solving, Leadership",,ML Engineer,"Watching films, Hiking",Reading/Writing,One-on-one,Morning,NLP,Machine Learning,"Research Methods, DevOps, Linear Algebra",Bachelor of Business Administration (School of Business and Administration)
22428667,Sarah,,Lubega,Female,2003-03-05,Uganda,Uganda,+256 7865 079 47,sarah.lubega947@yahoo.com,67 Avenue  Lira,Lira,Lira,74490,Uganda Christian University,2.82,3.22,39,25,3,"EE301, CYBER301, MATH101",19,"Python, C++, Deep Learning, AWS, PyTorch, Git","Leadership, Problem-solving, Communication, Time Management","None, Artificial Intelligence, Computer Vision, Cybersecurity","AI Researcher, Software Engineer, ML Engineer","Watching films, Gaming, Music",Kinesthetic,Online,Evening,"Computer Vision, Cybersecurity, Data Science","Web Development, Networking, Databases",Cloud Computing,Bachelor of Business Administration (School of Business and Administration)
22368392,Paul,,Obita,Male,2000-09-13,Uganda,Uganda,+256 7738 531 07,paul.obita778@outlook.com,588 Road Lower Masaka,Masaka,Masaka,27764,Uganda Christian University,3.01,2.4,17,98,6,"EE301, PHYS101, AI501, DATA201, BIO202, ML502",17,"AWS, Python, Machine Learning, SQL, C++, Pandas","Communication, Teamwork, Problem-solving, Leadership, Critical Thinking",,"AI Researcher, Cybersecurity Analyst, ML Engineer, Software Engineer","Music, Reading, Cooking, Farming, Gaming",Auditory,One-on-one,Late night,"Machine Learning, AI","Web Development, Software Engineering, Databases","Cloud Computing, DevOps",Bachelor of Business Administration (School of Business and Administration)
22637147,Jackline,Bosco,Otim,Female,2004-07-28,Uganda,Uganda,+256 7867 962 50,jackline_otim553@outlook.com,536 Avenue Upper Kabale,Kabale,Kabale,98135,Uganda Christian University,2.83,2.96,64,37,4,"MATH101, AI501, CS101, DATA201",18,"SQL, Python, PyTorch, Java, R, Machine Learning, AWS","Leadership, Teamwork, Critical Thinking, Communication, Problem-solving",Computer Vision,Data Scientist,"Farming, Music, Sports, Football, Reading",Kinesthetic,Alone,Afternoon,Cybersecurity,"Data Structures, Web Development, Programming, Software Engineering","Research Methods, Cloud Computing",Bachelor of Business Administration (School of Business and Administration)
22102970,Solomon,Mercy,Official,Male,2003-05-20,Uganda,Uganda,+256 7721 912 87,solomon_official450@gmail.com,44 Street  Masaka,Masaka,Masaka,89591,Uganda Christian University,3.43,2.72,66,15,6,"DS401, AI501, DATA201, ML502, PHYS101, MATH101",19,"Cybersecurity, Python, SQL, TensorFlow, R","Problem-solving, Leadership, Time Management, Communication, Critical Thinking, Teamwork","Cybersecurity, Machine Learning, NLP",Data Scientist,"Cooking, Sports, Hiking, Reading, Music",Kinesthetic,Alone,Morning,"Data Science, Machine Learning, Cybersecurity",Web Development,Statistics,Bachelor of Business Administration (School of Business and Administration)
